case_id,source,case_number,title,tax_category,decision_date,decision_type,agency,summary,difficulty_score,source_url
law_prec_대전지방법원-2013-구합-3339,law_prec,대전지방법원-2013-구합-3339,허위세금계산서 수취에 대해 10년의 부과제척기간을 적용하기 위해서는 납세자에게 조세수입 감소를 가져오게 될 것이라는 인식이 있어야 함,기타,2014.09.03,,,,1.0,https://www.law.go.kr/precInfoR.do?precSeq=334238
law_prec_서울행정법원-2014-구합-4764,law_prec,서울행정법원-2014-구합-4764,전자세금계산서 의무발급사업자가 종이세금계산서를 발급한 경우 세금계산서미발급가산세가 부과됨,가산세,2014.08.19,,,,1.0,https://www.law.go.kr/precInfoR.do?precSeq=210114
law_prec_서울중앙지방법원-2013-가합-529066,law_prec,서울중앙지방법원-2013-가합-529066,세금이 부과될 것을 알고 유일부동산을 배우자에게 증여한 행위는 사해행위취소 대상임,증여세,2014.06.25,,,,1.0,https://www.law.go.kr/precInfoR.do?precSeq=358492
law_prec_청주지방법원-2014-구합-10153,law_prec,청주지방법원-2014-구합-10153,"법인의 상여처분된 부분은 부과제척기간이 5년이고, 2012년 세법개정된 부분을 그 이전 과세기간에 적용하는 것은 소급과세금지 원칙에 위배됨",법인세,2014.05.15,,,,1.0,https://www.law.go.kr/precInfoR.do?precSeq=354456
law_prec_대법원-2013-두-24730,law_prec,대법원-2013-두-24730,(심리불속행) 사실과 다른 세금계산서 수취에 대하여 매입세액불공제하여 부가가가치세 및 증빙미수취 가산세 부과는 정당함,부가가치세,2014.03.14,,,,1.0,https://www.law.go.kr/precInfoR.do?precSeq=357728
law_prec_서울행정법원-2013-구합-13686,law_prec,서울행정법원-2013-구합-13686,쟁점전자세금계산서에 대해 발급시기를 경과하여 발급된 것으로 보아 지연발급가산세를 부과할 수 있음,가산세,2013.11.08,,,,1.0,https://www.law.go.kr/precInfoR.do?precSeq=341780
law_prec_서울행정법원-2013-구합-2488,law_prec,서울행정법원-2013-구합-2488,위장거래에 따라 교부된 세금계산서에 대한 부가가치세 부과제척기간은 5년임.,부가가치세,2013.10.18,,,,1.0,https://www.law.go.kr/precInfoR.do?precSeq=338302
law_prec_서울고등법원-2013-누-14070,law_prec,서울고등법원-2013-누-14070,사실과 다른 세금계산서 수취에 대하여 매입세액불공제하여 부가가가치세 및 증빙미수취가산세 부과,부가가치세,2013.10.17,,,,1.0,https://www.law.go.kr/precInfoR.do?precSeq=342150
law_prec_창원지방법원-2011-구합-2833,law_prec,창원지방법원-2011-구합-2833,사실과 다른 세금계산서에 대한 매입세액 불공제 부가가치세 부과처분은 정당함,부가가치세,2013.09.17,,,,1.0,https://www.law.go.kr/precInfoR.do?precSeq=354318
law_prec_서울행정법원-2012-구합-39001,law_prec,서울행정법원-2012-구합-39001,"거래관련 영업시설을 갖추지 못하고, 매입처에 관한 자료를 제출하지 못하는 등으로 보아 사실과 다른 세금계산서로 과세한 부과처분은 정당함.",기타,2013.07.19,,,,1.0,https://www.law.go.kr/precInfoR.do?precSeq=354966
law_prec_대법원-2013-두-2082,law_prec,대법원-2013-두-2082,실제 공급자가 아닌 자로부터 세금계산서를 수취한 경우로 수취 증빙 미수취가산세 부과대상임,가산세,2013.06.14,,,,1.0,https://www.law.go.kr/precInfoR.do?precSeq=260608
law_prec_인천지방법원-2012-노-3749,law_prec,인천지방법원-2012-노-3749,바지사장의 명의로 사업자등록을 하여 명의자 앞으로 세금이 부과되도록 하는 방법 등은 사기나 기타 부정한 행위에 해당하지 않음,기타,2013.05.24,,,,1.0,https://www.law.go.kr/precInfoR.do?precSeq=321588
law_prec_서울행정법원-2012-구합-21369,law_prec,서울행정법원-2012-구합-21369,사실과 다른 세금계산서 수취에 대하여 매입세액불공제하여 부가가치세 및 증빙미수취가산세 부과,부가가치세,2013.04.19,,,,1.0,https://www.law.go.kr/precInfoR.do?precSeq=354870
law_prec_대전지방법원-2012-가합-101170,law_prec,대전지방법원-2012-가합-101170,"비과세 여부의 판단에 일정기간의 경과가 필요한 경우, 제척기간의 기산일은 당해 세금을 부과할 수 있는 사유가 발생한 날임",기타,2013.01.31,,,,1.0,https://www.law.go.kr/precInfoR.do?precSeq=257988
law_prec_대법원-2012-두-21253,law_prec,대법원-2012-두-21253,(심리불속행) 세금계산서가공가산세는 해당 사업자의 고의 ? 과실을 고려함이 없이 행정상의 제재로 부과되는 가산세임,가산세,2013.01.10,,,,1.0,https://www.law.go.kr/precInfoR.do?precSeq=258442
law_prec_서울고등법원-2012-누-852,law_prec,서울고등법원-2012-누-852,실제 공급자가 아닌 자로부터 세금계산서를 수취한 경우 증빙미수취가산세 부과대상임,가산세,2012.12.14,,,,1.0,https://www.law.go.kr/precInfoR.do?precSeq=280480
law_prec_대법원-2012-두-19731,law_prec,대법원-2012-두-19731,(심리불속행) 과세처분의 담당자가 세금을 부과하지 않겠다는 약속은 효력이 없음,기타,2012.12.13,,,,1.0,https://www.law.go.kr/precInfoR.do?precSeq=286620
law_prec_의정부지방법원-2012-구합-1032,law_prec,의정부지방법원-2012-구합-1032,"거래행위와 관련이 없는 자로부터 세금계산서를 수취한 경우, 증빙불비가산세 부과 대상임",가산세,2012.11.20,,,,1.0,https://www.law.go.kr/precInfoR.do?precSeq=289606
law_prec_대법원-2012-두-10932,law_prec,대법원-2012-두-10932,(심리불속행) 특수관계자간 저가양도시 양도소득세와 증여세를 부과하는 것은 이중과세금지원칙에 위배되지 아니함,소득세,2012.09.13,,,,1.0,https://www.law.go.kr/precInfoR.do?precSeq=281266
law_prec_서울고등법원-2011-누-39013,law_prec,서울고등법원-2011-누-39013,세금계산서가공가산세는 해당 사업자의 고의 ? 과실을 고려함이 없이 행정상의 제재로 부과되는 가산세임,가산세,2012.08.30,,,,1.0,https://www.law.go.kr/precInfoR.do?precSeq=282930
law_prec_부산고등법원-2011-누-3685,law_prec,부산고등법원-2011-누-3685,과세처분의 담당자가 세금을 부과하지 않겠다는 약속은 효력이 없음,기타,2012.08.17,,,,1.0,https://www.law.go.kr/precInfoR.do?precSeq=280916
law_prec_의정부지방법원-2012-구합-596,law_prec,의정부지방법원-2012-구합-596,거래행위와 관련이 없는 업체로부터 세금계산서를 수취한 위장거래로서 지출증빙미수취가산세 부과대상에 해당함,가산세,2012.07.10,,,,1.0,https://www.law.go.kr/precInfoR.do?precSeq=282872
law_prec_서울고등법원-2011-누-27607,law_prec,서울고등법원-2011-누-27607,내장건설업자로서 자료상으로부터 허위의 세금계산서를 교부받았으므로 부과처분은 적법함,기타,2012.05.02,,,,1.0,https://www.law.go.kr/precInfoR.do?precSeq=277948
law_prec_대구지방법원-2011-구합-2424,law_prec,대구지방법원-2011-구합-2424,세금계산서를 교부하지 않고 기타매출로 신고한 주류도매업자에게 가산세를 부과한 처분은 적법함,가산세,2012.04.25,,,,1.0,https://www.law.go.kr/precInfoR.do?precSeq=278570
law_prec_서울고등법원-2011-누-38294,law_prec,서울고등법원-2011-누-38294,특수관계자간 저가양도시 양도소득세와 증여세를 부과하는 것은 이중과세금지원칙에 위배되지 아니함,소득세,2012.04.18,,,,1.0,https://www.law.go.kr/precInfoR.do?precSeq=277672
law_prec_대전지방법원-2011-구합-2516,law_prec,대전지방법원-2011-구합-2516,과?면세 겸영사업자가 매입처별세금계산서합계표를 법정기한 내에 제출하지 아니하였음을 이유로 부과한 가산세 처분은 적법,가산세,2012.02.01,,,,1.0,https://www.law.go.kr/precInfoR.do?precSeq=276934
law_prec_서울행정법원-2011-구합-7205,law_prec,서울행정법원-2011-구합-7205,특수관계자간 저가양도시 양도소득세와 증여세를 부과하는 것은 이중과세금지원칙에 위배되지 아니함,소득세,2011.10.06,,,,1.0,https://www.law.go.kr/precInfoR.do?precSeq=275566
law_prec_수원지방법원-2010-구합-17992,law_prec,수원지방법원-2010-구합-17992,임시로 작성해준 세금계산서에 불과하므로 종합소득세 부과한 처분은 위법함,소득세,2011.09.29,,,,1.0,https://www.law.go.kr/precInfoR.do?precSeq=277124
law_prec_서울행정법원-2010-구합-38943,law_prec,서울행정법원-2010-구합-38943,내장건설업자로서 자료상으로부터 허위의 세금계산서를 교부받았으므로 부과처분은 적법함,기타,2011.06.30,,,,1.0,https://www.law.go.kr/precInfoR.do?precSeq=273964
law_prec_서울행정법원-2011-구합-3180,law_prec,서울행정법원-2011-구합-3180,가공의 매입 ? 매출세금계산서를 수수한 경우 포탈세액이 없어 5년의 부과제척기간이 적용됨,기타,2011.05.04,,,,1.0,https://www.law.go.kr/precInfoR.do?precSeq=273608
law_prec_서울행정법원-2010-구합-36794,law_prec,서울행정법원-2010-구합-36794,허위의 세금계산서를 수취하여 매입세액을  공제받았다면 부과제척기간은 10년임,부가가치세,2011.04.14,,,,1.0,https://www.law.go.kr/precInfoR.do?precSeq=274014
law_prec_대법원-2010-두-24593,law_prec,대법원-2010-두-24593,(심리불속행) 가공매출과 가공매입이 함께 있는 경우 세금계산서합계표불성실가산세 부과제척기간은 5년임,가산세,2011.02.24,,,,1.0,https://www.law.go.kr/precInfoR.do?precSeq=273268
law_prec_대법원-2010-두-20300,law_prec,대법원-2010-두-20300,허위의 세금계산서 수취에 따른 인정상여 소득세 처분과 국세부과제척기간,소득세,2011.01.13,,,,1.0,https://www.law.go.kr/precInfoR.do?precSeq=297280
law_prec_서울고등법원-2010-누-12820,law_prec,서울고등법원-2010-누-12820,가공매출과 가공매입이 함께있는 경우 세금계산서합계표불성실가산세 부과제척기간,가산세,2010.10.14,,,,1.0,https://www.law.go.kr/precInfoR.do?precSeq=299284
law_prec_서울행정법원-2009-구합-30127,law_prec,서울행정법원-2009-구합-30127,허위세금계산서를 수취하여 조세를 포탈한 경우 국세부과제척기간,기타,2010.03.24,,,,1.0,https://www.law.go.kr/precInfoR.do?precSeq=305570
law_prec_서울고등법원-2008-누-33664,law_prec,서울고등법원-2008-누-33664,공사용역 관련 사실과 다른 세금계산서를 수취한 경우 국세부과제척기간,기타,2009.07.28,,,,1.0,https://www.law.go.kr/precInfoR.do?precSeq=273850
law_prec_대법원-2009-두-3903,law_prec,대법원-2009-두-3903,거래처 명의로 세금계산서를 교부한 경우 사실과 다른 세금계산서 여부 및 부과제척기간,기타,2009.05.14,,,,1.0,https://www.law.go.kr/precInfoR.do?precSeq=284536
law_prec_서울고등법원-2008-누-15079,law_prec,서울고등법원-2008-누-15079,거래처 명의의 세금계산서를 교부한 행위에 대한 과세처분의 정당여부와 부과제척기간 적용 기준,기타,2009.02.05,,,,1.0,https://www.law.go.kr/precInfoR.do?precSeq=283202
law_prec_서울고등법원-2008-누-9630,law_prec,서울고등법원-2008-누-9630,하드디스크를 실물거래없이 가공세금계산 수취하였는지 여부 및 부과제척기간,기타,2008.11.19,,,,1.0,https://www.law.go.kr/precInfoR.do?precSeq=284890
law_prec_서울행정법원-2008-구합-27988,law_prec,서울행정법원-2008-구합-27988,사실과 다른 세금계산서를 수취한 경우 증빙불비가산세의 부과제척 기간은 5년임,가산세,2008.11.06,,,,1.0,https://www.law.go.kr/precInfoR.do?precSeq=284316
law_prec_서울고등법원-2008-누-6938,law_prec,서울고등법원-2008-누-6938,사실과 다른 세금계산서로 수취한 경우 적격 증빙미수취가산세 부과 여부,가산세,2008.10.30,,,,1.0,https://www.law.go.kr/precInfoR.do?precSeq=252198
law_prec_대구지방법원-2007-나-15231,law_prec,대구지방법원-2007-나-15231,세금이 부과될 사실을 몰라 사해행위에 해당하지 않는지 여부,기타,2008.10.16,,,,1.0,https://www.law.go.kr/precInfoR.do?precSeq=283624
law_prec_서울행정법원-2008-구합-12092,law_prec,서울행정법원-2008-구합-12092,공사용역 관련 사실과 다른 세금계산서를 수취한 경우 국세부과제척기간,기타,2008.10.16,,,,1.0,https://www.law.go.kr/precInfoR.do?precSeq=285036
law_prec_인천지방법원-2007-구합-5756,law_prec,인천지방법원-2007-구합-5756,가공세금계산서에 대한 국세부과 제척기간이 얼마인지 여부,기타,2008.09.11,,,,1.0,https://www.law.go.kr/precInfoR.do?precSeq=248720
law_prec_대법원-2008-두-2149,law_prec,대법원-2008-두-2149,위장거래처에 발행한 세금계산서에 대한 가산세 부과처분 적정여부,가산세,2008.05.29,,,,1.0,https://www.law.go.kr/precInfoR.do?precSeq=237784
law_prec_서울고등법원-2007-누-22841,law_prec,서울고등법원-2007-누-22841,소급과세금지원칙의 위반 및 납부불성실가산세 부과처분의 당부,가산세,2008.04.08,,,,1.0,https://www.law.go.kr/precInfoR.do?precSeq=237936
law_prec_부산고등법원-2007-누-3138,law_prec,부산고등법원-2007-누-3138,위장거래처에 발행한 세금계산서에 대한 가산세 부과처분 적정여부,가산세,2008.01.11,,,,1.0,https://www.law.go.kr/precInfoR.do?precSeq=225978
law_prec_서울행정법원-2006-구합-37486,law_prec,서울행정법원-2006-구합-37486,일부자료상과 거래한 매입세금계산서를 부인하고 과세한 부과처분의 당부,기타,2007.12.07,,,,1.0,https://www.law.go.kr/precInfoR.do?precSeq=229940
law_prec_광주지방법원-2007-구합-825,law_prec,광주지방법원-2007-구합-825,사실과 다른 세금계산서인지 여부와 부과제척기간 도과 여부,기타,2007.09.20,,,,1.0,https://www.law.go.kr/precInfoR.do?precSeq=232860
